subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
18 WALKING_UPSTAIRS 0.2654012018965518 -0.0222060684378914 -0.1126558913275862 -0.3801682867241379 -0.2111551202241379 -0.3143733913793103 0.8833302584482756 -0.3166199462068966 -0.1061125491896552 -0.9617388070689656 -0.9420568812068967 -0.9078397239655173 0.0812402028517242 0.0211654691775862 0.0093589662862069 -0.5632021346551727 -0.5679406386206894 -0.7608299112068965 -0.0470683915017241 -0.0526133819862069 0.0906736478431035 -0.5938415041379310 -0.5072970031034484 -0.4339222120689654 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.7606890286206895 -0.8288721712068966 -0.7189517579310344 -0.2791463127586207 -0.3718415700000001 -0.2791463127586207 -0.3718415700000001 -0.6014639482758620 -0.5793303203448277 -0.3691085999999999 -0.5280581341379310 -0.7816526893103448 -0.8355251279310345 -0.4650972618965519 -0.3634507425862070 -0.5227283770689656 -0.3506398408620690 -0.1905506381551723 -0.2695713904655172 -0.5175968431034481 -0.2494486492724138 -0.4068852861896552 -0.5894105901724140 -0.5796502860344828 -0.7361492741379310 -0.5753312524137930 -0.5855314329310347 -0.7847284303448276 -0.4420893770689654 -0.4660431139655174 -0.5124430882758620 -0.5923237100000001 -0.6498172665517239 -0.5043640968965518 -0.6007112963793103 -0.4434298368965516 -0.4660224312068964 -0.3042050406275862 -0.5027294129137931 -0.3223330664482760 -0.4365610644827586 -0.4362189334482759 -0.2186155282379311 -0.5744813965517241 -0.5879260770689654 -0.0290342554637931 -0.6540290893103449 -0.5330446360344827 -0.3381257768275862 -0.8261931608620687 -0.8609109922413793 0.0772586583160345
19 LAYING 0.2726537334939760 -0.0171426864421687 -0.1089814618674699 -0.9650195795180723 -0.9734499685542165 -0.9846728372289152 -0.6800431550602410 0.7256466227710845 0.6876238525301205 -0.9589596110843375 -0.9869931496385548 -0.9888190315662653 0.0772317998650603 0.0111495733067470 -0.0009886908553253 -0.9836052234939761 -0.9745245226506025 -0.9882601810843371 -0.0312072730559566 -0.0952628014096386 0.1086051137349398 -0.9813576114457836 -0.9636177056626507 -0.9731975238554216 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.9761056634939758 -0.9846077289156625 -0.9869583639759031 -0.9662608068674701 -0.9631934890361444 -0.9662608068674701 -0.9631934890361444 -0.9847843400000000 -0.9806682878313255 -0.9532634327710845 -0.9559066465060245 -0.9853424977108438 -0.9802455108433734 -0.9745337300000001 -0.9727988240963857 -0.9853404473493975 -0.9620850012048192 -0.9748320756626505 -0.9847409981927712 -0.2531886626400000 0.2924929301661444 0.2937222609118071 -0.9834785618072291 -0.9748782709638555 -0.9865064887951813 -0.9852780069879521 -0.9759641115662652 -0.9885587033734939 0.1352774380000000 0.0838227031284337 0.1170289284879519 -0.9741962175903615 -0.9720610034939758 -0.9739323325301206 -0.9839447950602408 -0.9598313657831324 -0.9754175238554218 0.2492094115106024 -0.1564500133385542 0.0518654912277108 -0.9719574013253012 -0.9640567739759044 0.1684811965843373 -0.9806215640963858 -0.9794521884337348 0.2113171495493976 -0.9656247244578313 -0.9574960244578312 0.0778651216506024 -0.9818904703614455 -0.9793278474698790 0.0457006718048193
19 SITTING 0.2738303161643836 -0.0167392600301370 -0.1087076543013699 -0.9763576630136984 -0.9503889439726025 -0.9519296150684929 0.5813715090410960 0.3603435346575343 0.4891265946575343 -0.9693550101369862 -0.9699698136986303 -0.9603949608219179 0.0753747129191781 0.0137921005843836 0.0017310680021370 -0.9870432854794519 -0.9792677290410957 -0.9867047402739724 -0.0214151280054795 -0.0520207886438356 0.0968980718168494 -0.9846253068493153 -0.9597583095890410 -0.9655949763013699 -0.1009861314520549 -0.0425170215068493 -0.0590801684246575 -0.9884647527397262 -0.9874659150684928 -0.9853106899999997 -0.9620740656164385 -0.9517556572602734 -0.9620740656164385 -0.9517556572602734 -0.9864239760273971 -0.9842051849315065 -0.9422290438356165 -0.9504918079452055 -0.9894503165753430 -0.9858312846575338 -0.9792380317808218 -0.9607631819178083 -0.9663350910958903 -0.9752042453424655 -0.9480530701369859 -0.9475149317808217 -0.3152880551643836 -0.0074106023423288 -0.0035781574287671 -0.9867755901369859 -0.9791415716438355 -0.9839804800000000 -0.9885769913698632 -0.9809998576712327 -0.9881519157534249 0.0917003117095890 -0.0925759101945205 0.0185381853307808 -0.9817436649315071 -0.9681886757534244 -0.9682357779452055 -0.9855760482191778 -0.9555986101369861 -0.9678692491780821 -0.0192868116287671 -0.3930219583013698 -0.1473669713794520 -0.9626325779452054 -0.9528022776712332 -0.0538580142455342 -0.9837516467123284 -0.9836872727397257 0.2684566021780821 -0.9642387684931508 -0.9504844172602741 -0.1924516208068494 -0.9867274184931505 -0.9854164446575340 0.0978646251164384
19 STANDING 0.2781722599999999 -0.0154244056945206 -0.1090419046027397 -0.9899109968493153 -0.9444302706849310 -0.9525996539726029 0.9440458375342465 -0.2238978078082192 0.1306437178493151 -0.9924115424657534 -0.9714266078082193 -0.9588620439726028 0.0754120366712328 0.0099133827393151 0.0012921633387808 -0.9847920352054795 -0.9705432765753420 -0.9861424919178079 -0.0250905740202740 -0.0631429827260274 0.0710520180136986 -0.9461097119178086 -0.9695763236986303 -0.9607342583561644 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.9751266873972606 -0.9880966721917810 -0.9834539112328767 -0.9605056835616436 -0.9625493424657529 -0.9605056835616436 -0.9625493424657529 -0.9830689235616440 -0.9796408380821919 -0.9417450410958904 -0.9379510315068491 -0.9858016376712327 -0.9830694279452051 -0.9873520483561642 -0.9528728724657531 -0.9685433517808222 -0.9911616713698634 -0.9431937550684931 -0.9477539616438354 0.0424164044835617 -0.0362605168315068 0.0261012090616438 -0.9850395961643833 -0.9700113458904104 -0.9834632954794521 -0.9859137223287666 -0.9735885178082190 -0.9875245875342462 0.1991359434808219 -0.1125138116986301 0.0286308635315068 -0.9478656391780824 -0.9750616716438359 -0.9651006361643838 -0.9466070456164382 -0.9669672380821918 -0.9632127917808216 -0.2836654699397261 -0.2917969636821919 -0.1139764278534247 -0.9689107887671233 -0.9642591108219181 0.0017811266849315 -0.9791354127397260 -0.9791791494520546 0.2907371353972603 -0.9585781295890410 -0.9367235484931508 -0.2470236168972604 -0.9845366101369866 -0.9822285821917810 0.0645676883000000
19 WALKING 0.2739311723076923 -0.0191773587903846 -0.1227366731923077 -0.0489049407963461 0.1818015611855769 -0.1394779423500000 0.9352225592307691 -0.2233381000000000 -0.0898428797307692 -0.9698614625000002 -0.9586512003846154 -0.9291879309615384 0.0822246284461538 0.0144113482019523 -0.0327528722288462 0.1103067293155769 0.0809271194038461 -0.1793904974749999 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0264357957923077 -0.1144061088405769 -0.1042029864826923 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0801186523134615 -0.2915948276269231 -0.2134940653442309 0.0648173438653846 -0.0993927171359616 0.0648173438653846 -0.0993927171359616 0.1094509902019231 0.0356558788076923 0.1000450714307692 -0.0218463165461538 -0.1646999775923077 -0.2714874801038461 -0.0299815666923077 0.1692585756630769 -0.1044233575961539 -0.0578820787019231 0.1126150779903846 -0.2338723310634615 -0.1764475422269230 0.0570767304600000 0.3518600116346153 0.0336380997853846 0.0107318703980769 -0.1293679025961539 0.0908366492173077 0.0854010732076923 -0.2278298419363461 -0.2147870484038461 -0.3880958901923079 -0.0054044236000000 0.2281423618653846 -0.0973549846596153 -0.0105047071600000 -0.1083888095338462 -0.1330102854615384 -0.2202711908076923 -0.0936162175923077 -0.0765832364115385 -0.0330194535942308 0.0322272296217308 -0.3247934060576923 0.3073949505769230 0.0730179928688462 -0.0222869586038461 0.1249980922384615 -0.0952460452365385 -0.1415984023096153 0.1743592313115385 -0.2624428228461538 -0.3361487330000001 0.2503826868076923
19 WALKING_DOWNSTAIRS 0.2626880538717948 -0.0145942275069487 -0.1336952406609744 0.6269170705128204 0.5148164456410257 0.0493224510256410 0.8819408551282052 -0.2150180423076923 -0.1261468689428205 -0.8997261394871794 -0.9178808641025642 -0.8993631317948715 0.0730930306923077 -0.0386872111282051 -0.0095520249743590 0.5442730373076924 0.3553067169153846 -0.0200111148717949 -0.2057754273076923 0.0274707556666667 0.1639625108076923 0.2676572193333333 0.0483147743589743 -0.0314083457948718 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.1791486496846154 -0.0146299196923077 0.1166461702212821 0.6446043251282052 0.4134723765897437 0.6446043251282052 0.4134723765897437 0.4344904009743590 0.4506120657205128 0.4180046086153846 0.2378212318948718 0.0875816618205128 -0.0438985022538461 0.5370120220512821 0.4944578022307692 0.1106592207448718 0.6585065433333336 0.4279287852307694 -0.0783635041538462 -0.3231372020769231 0.0126113511538462 0.2939563865384615 0.4743172560512821 0.2767168533076924 0.0595905768717948 0.4768038874769230 0.3497712854158975 -0.0983930104846154 -0.2405758731282050 -0.3875478194871795 -0.1169470018205128 0.4749624483333332 0.1470831435641026 0.2106730731923077 0.1966132866615385 -0.0284895719743590 -0.2158922267692308 -0.1470274212974359 0.1013412934333333 0.1956648530556411 0.5866375507692310 0.0828630624102564 0.2264616744615385 0.5384048461282051 0.3163464153487179 0.1746794382948717 0.2039797648358974 0.0320366671179487 0.1634179754102564 -0.0229045295641025 -0.1432545475128205 0.1851854915897435
19 WALKING_UPSTAIRS 0.2421188089250000 -0.0303986615775000 -0.1510546077250000 -0.1287420952375000 0.1763499225250000 -0.1904685504575000 0.8294283725000000 -0.3871007085000000 -0.2210087627000000 -0.9164959919999998 -0.9010448505000002 -0.8369356747500000 0.0831545083622500 0.0568185862750000 0.0316681980575000 -0.1742790558000001 -0.0128865483575000 -0.4442822275000000 0.0388537087875000 -0.1345143205750000 -0.0002332482250000 -0.4068000325000000 -0.1726332235500000 -0.1101171748750001 -0.1018063044000000 -0.0346288461475000 -0.0533545875525000 -0.2393764111600000 -0.4921222187500000 -0.3754149830025000 0.0173811934727500 -0.1776668280250000 0.0173811934727500 -0.1776668280250000 -0.1141896058750000 -0.2840606931250000 -0.0616157714500000 -0.2644014427500000 -0.3727905265750002 -0.5074002902500001 -0.1568794946777500 0.1118181642250000 -0.2196444734075000 -0.1199347753400000 0.1325575808112500 -0.2399806950525000 -0.3441017321950000 0.0197674162200000 0.0488512923725000 -0.2053226461925000 -0.0739283721749999 -0.3806571232000000 -0.2172651781000000 -0.0131695876025000 -0.5077162057500000 -0.2739427442250000 -0.3643479505250000 -0.1875672714250000 -0.1944855095350000 -0.2254218170275000 -0.0661293516700000 -0.4775147465000001 -0.1499251603550000 -0.2074981235250001 0.0111728554515000 -0.1914997059250000 -0.1520295249500001 -0.0796287632200000 -0.3682534990000000 0.1670048042575000 -0.1873913170150000 -0.4346712499999999 0.2968513472749999 -0.2888402678500000 -0.3771327525000000 0.0750700310425000 -0.4771839145000000 -0.5882896607499999 0.2603464413750000
20 LAYING 0.2395078822058824 -0.0144406281132353 -0.1042743225382353 -0.9622491147058821 -0.9640981802941174 -0.9725719983823526 -0.4724314155735293 0.8648829566176472 0.4775733050000001 -0.9286742151470589 -0.9760184769117646 -0.9765185524999997 0.0892716006470588 0.0011082249538235 -0.0030989184656912 -0.9842707282352940 -0.9770026067647060 -0.9849892241176470 -0.0231760616308824 -0.0954899626029412 0.1236802099264706 -0.9844774142647059 -0.9729419102941175 -0.9724098935294118 -0.0995033069117647 -0.0387762980000000 -0.0610028293088235 -0.9892835773529413 -0.9815400620588237 -0.9866705344117646 -0.9607431261764705 -0.9394894445588238 -0.9607431261764705 -0.9394894445588238 -0.9846700738235294 -0.9801616870588233 -0.9604473724999998 -0.9621535979411767 -0.9867495008823527 -0.9810793016176471 -0.9657287816176471 -0.9655959583823531 -0.9763926513235297 -0.9609979072058823 -0.9649609883823526 -0.9719013247058823 -0.2130342755573529 0.2744524205294118 0.2768985397911765 -0.9838899851470591 -0.9772207075000000 -0.9828762120588235 -0.9862138830882349 -0.9784514467647059 -0.9857078063235294 0.1166420829397059 0.0212201874367647 0.0284929205607353 -0.9826194035294116 -0.9731200295588233 -0.9722786035294116 -0.9851545885294120 -0.9730925180882352 -0.9749952670588233 -0.0430078509941176 -0.0784003340588235 0.0083239205294118 -0.9528270713235290 -0.9418940854999998 0.1877580185485294 -0.9796954580882354 -0.9795651969117647 0.2627068794250000 -0.9698322411764709 -0.9642059154411766 0.0116918216382353 -0.9811198205882351 -0.9819861529411763 0.1996536474764705
20 SITTING 0.2780454390909092 -0.0147229305131818 -0.1083696345151515 -0.9830818589393939 -0.9361227046969698 -0.9291063968181816 0.9244545224242425 0.0733385412878788 0.1516791352287878 -0.9858290343939394 -0.9669835342424242 -0.9358549661515152 0.0746568393030303 0.0059743026863636 0.0016013485992424 -0.9820782292424242 -0.9708968634848482 -0.9765224887878787 -0.0364059289696970 -0.0650689347121212 0.0642882138333334 -0.9763090171212122 -0.9601045086363633 -0.9457718034848487 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.9774149109090911 -0.9796840972727271 -0.9797420840909090 -0.9527380430303031 -0.9377640281818185 -0.9527380430303031 -0.9377640281818185 -0.9787745783333338 -0.9725378715151516 -0.9395744356060604 -0.9410699098484852 -0.9830102760606060 -0.9750761500000000 -0.9812030642424244 -0.9451986192424249 -0.9475974571212122 -0.9839783753030302 -0.9350317004545458 -0.9249471754545455 -0.0618890358893939 -0.0050092863515152 0.0087388649242424 -0.9822436030303027 -0.9711582875757573 -0.9732114613636366 -0.9835657607575757 -0.9727765772727274 -0.9784589230303034 0.1366011306742425 -0.1244082906813637 -0.0831229746409091 -0.9699132843939393 -0.9646430687878786 -0.9509633639393943 -0.9784335384848485 -0.9580156963636366 -0.9491768221212117 -0.0327018882469697 -0.3147209861515152 -0.1446548378515151 -0.9469134516666668 -0.9421512315151515 0.0408663540363636 -0.9717304625757577 -0.9725977442424242 0.2297132427500000 -0.9533990681818184 -0.9437257559090906 -0.1749801349545455 -0.9761083537878787 -0.9752265883333332 0.1336353438030303
20 STANDING 0.2780769046575342 -0.0180695049161644 -0.1004027599315069 -0.9672099612328767 -0.8754104110958905 -0.9131424816438358 0.9112317524657537 -0.3059387167123288 0.0708655286023287 -0.9819169420547951 -0.9574627213698630 -0.9424373256164381 0.0763556159315069 0.0116930221630137 -0.0061368193748767 -0.9595283321917805 -0.9356056509589037 -0.9589363109589042 -0.0241335049573973 -0.0698308923617808 0.0773671448739726 -0.8867491727397261 -0.9039139406849317 -0.9073433246575343 -0.1020491326849315 -0.0432152397506849 -0.0518152247397260 -0.9216442398630136 -0.9476330706849314 -0.9486698547945206 -0.9224068573972605 -0.9106720947945204 -0.9224068573972605 -0.9106720947945204 -0.9566248990410959 -0.9384543723287671 -0.8836750286301371 -0.8436834102739723 -0.9479365010958906 -0.9263287883561645 -0.9619327289041099 -0.8981942124657532 -0.9299858247945206 -0.9698061789041098 -0.8725254094520547 -0.9109958602739725 -0.0732793888890411 -0.1647706755232877 -0.0103801728945205 -0.9597104893150683 -0.9357175541095893 -0.9527411079452055 -0.9630989115068491 -0.9404741789041096 -0.9639730976712323 0.0982414306372602 -0.3161211686301370 -0.0782931602976712 -0.8810194247945206 -0.9106491410958905 -0.9114099116438357 -0.8905257050684932 -0.9012374995890412 -0.9148720143835618 -0.3581927626945205 -0.3600720921945204 -0.2351506186821918 -0.9212255952054792 -0.9186518802739726 -0.0784367685864383 -0.9400078971232879 -0.9360250330136988 -0.0061341486191781 -0.8794376747945206 -0.8491273471232877 -0.3054153185479453 -0.9296000071232876 -0.9272257204109593 -0.1337514405457534
20 WALKING 0.2725893364705883 -0.0211999922450980 -0.1135394770980392 -0.2083427920196079 0.4897718086274511 -0.2287342173725490 0.8999652056862746 -0.3444439131372549 -0.0351302140000000 -0.9703272664705885 -0.9620033835294119 -0.9538504396078432 0.0841234323137255 -0.0210619558882353 0.0063445722352941 -0.0906450418549020 0.2443108940980392 -0.3876645843137255 -0.0234104225980392 -0.0741050546125490 0.0851359929294118 -0.2329406142745099 0.0858321519372549 -0.1657484673725490 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 -0.2532274454313726 -0.1275540906666666 -0.2270443273254901 0.0394022805789020 -0.1569303919215687 0.0394022805789020 -0.1569303919215687 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588236 -0.1948932531960784 -0.1498641468470588 -0.1474042721666667 0.4034659509215686 -0.2722138617058823 -0.2349856443529412 0.4384363412941177 -0.2664977267254902 -0.2273199437843137 -0.0036860258949020 0.2394146302352941 -0.1387172343725490 0.1579339522941176 -0.3459944762745099 -0.1222372055411765 0.2556140629615686 -0.4276904519607843 -0.2570511490843138 -0.4750800552941176 -0.1527230423980392 -0.0936248686019608 0.0310145965868628 -0.1088924956843137 -0.2799315283529412 0.1077048054450980 -0.2649572057647058 -0.0966990321215686 0.0013973035466667 -0.0890585991356863 -0.0035334179392157 -0.3899340043137255 0.2918827013725491 0.0545269493972549 -0.0310650270227451 0.0864817772705882 -0.0520065599062745 -0.1962102360588236 0.2066991128431373 -0.1803653354984314 -0.1719757652392157 0.0212252251039216
20 WALKING_DOWNSTAIRS 0.2961444213555555 -0.0096412077315556 -0.1046029259377778 0.0745098785288889 0.6169370153333332 -0.1609385364888889 0.9197266299999999 -0.2774197186666666 -0.0282591579777778 -0.9404580751111113 -0.9085771537777777 -0.9196935328888887 0.0695031058000000 0.0043644964488889 -0.0025348214977778 -0.1356996274688889 0.2896709667111110 -0.3815034054666667 -0.1113677475577778 0.0139023395111111 0.1039004805413333 -0.2049395677111111 -0.1467941773111111 0.1597235296222222 -0.0452503065777778 -0.0577371504488889 -0.0615312830000000 -0.2492350989888888 -0.3345687878888889 0.0030785455022222 0.2218515879333333 0.1726363614444444 0.2218515879333333 0.1726363614444444 -0.0612699838466667 0.0467185842571111 0.0938419436933333 -0.0305762438706667 -0.2681834235777778 -0.2755918803822223 -0.0343309987555556 0.5241876868888889 -0.1880988119866667 0.1130334242617778 0.5601913439999999 -0.2139167569333333 -0.4975147217777777 -0.0494956417200000 0.0511864886377778 -0.1993604305539778 0.2058290172400000 -0.3562202453555555 -0.1472785927555556 0.2931195264444444 -0.4052948964666667 -0.4509485602666667 -0.4985269757999999 -0.4802489535555555 -0.0629572600911111 -0.1380979455555556 0.2570378410933333 -0.2533656306444445 -0.1599614243555556 0.0183050845333333 -0.2215500220177778 -0.0945291604666667 -0.1019617230888889 0.1518877472177778 0.0002421746377778 -0.1024749192222222 0.0137917152644444 0.0790379799133333 -0.1128762804355556 -0.1005661035244445 -0.1516819871777777 -0.0374111876106667 -0.3116684725555556 -0.2816572859466667 -0.0429685325555556
20 WALKING_UPSTAIRS 0.2520983171568628 -0.0282258047588235 -0.1210239477843137 -0.1160886760117647 0.1521963283509804 -0.2292494550980393 0.7770957170588235 -0.4798948429411765 -0.1301176347917647 -0.9314050143137256 -0.9245943537254900 -0.9040640935294119 0.0836451256901961 0.0065998262980392 -0.0245420993049019 -0.1856953880784314 -0.2607897115882354 -0.5136412070588238 0.0659193258862745 -0.1746509647450980 0.0587019418450980 -0.4927011939215686 -0.1047221611860785 0.1841193327960785 -0.1483891688703922 -0.0189816250372549 -0.0518985451176471 -0.4711076784313726 -0.3939886235294116 -0.2538670896705882 0.0087250246117647 -0.1982697188235294 0.0087250246117647 -0.1982697188235294 -0.2556112420980392 -0.2394443700196079 0.0223302538235294 -0.2539299858039216 -0.3719284162745098 -0.4553960686274509 -0.1404390747764705 -0.0293832440223529 -0.3184315221568627 -0.1084447595921569 0.1645467502254901 -0.2424389651960784 -0.4484923027647059 -0.1556620862549019 -0.1090836160154313 -0.2561622646235294 -0.3121610989666667 -0.4927558950980392 -0.1870907794862745 -0.2550082823725491 -0.5332017127450981 -0.4750015041176471 -0.5534072662745098 -0.4480636727450980 -0.3726843539215688 -0.1623413856294118 0.1150766407980392 -0.5320217339215687 -0.0790467213725490 0.0954768332450980 -0.1572686457417647 -0.2601349515686275 -0.2683677380862745 -0.2050092951960784 -0.3202410122941177 0.0274686447058824 -0.2150140315568627 -0.2804500268627451 -0.0202231093223529 -0.2866277168235294 -0.3609483418235294 0.0046112734423529 -0.4503934464705882 -0.5028215437254901 0.1190291967196078
